UF_str;Pop_nr;Altitude_val;Area_val;Latitude_val;Longitude_val;Rendimentos_val;FPM_val;ReceitaTrib_val;QtdeDecl_nr;RendTrib_val
PR;7553;973,0;702,5;-25,19;51,99;939,35;5878823,0;301057,0;229;7,6
PR;6425;610,0;314,2;-24,15;51,51;1092,51;5878841,0;314885,0;441;18,25
PR;32394;220,0;560,5;-24,08;54,26;7119,33;15676860,0;6208880,0;3447;169,71
PR;6500;470,0;493,9;-22,93;52,69;921,8;5136429,0;717139,0;359;15,469999999999999
PR;8415;801,0;244,8;-25,19;50,8;768,52;6139705,0;708409,0;258;9,95
PR;3959;520,0;189,1;-23,52;50,04;662,22;5878823,0;495465,0;360;11,620000000000001
PR;2290;405,0;200,2;-23,34;52,78;356,4;5878748,0;175157,0;165;5,8
PR;5404;540,0;211,7;-22,97;51,65;979,72;6139705,0;476845,0;457;17,59
PR;14181;923,0;1225,6;-25,1;52,88;3583,18;10232841,0;2430545,0;1258;52,5
PR;176973;1098,0;3116,3;-25,4;51,46;44642,8;0,0;0,0;23541;1242,54
PR;7988;20,0;2020,1;-25,31;48,33;1215,52;0,0;0,0;379;14,98
PR;34767;15,0;1325,9;-25,88;48,57;7504,27;16372546,0;22041325,0;4620;201,42000000000002
PR;5834;816,0;502,2;-26,14;52,39;839,07;6139704,0;319859,0;340;13,440000000000001
PR;30464;760,0;897,7;-23,85;50,19;4680,53;13717253,0;3093959,0;3109;117,07
PR;6329;910,0;145,4;-25,11;53,01;877,15;5878749,0;723937,0;415;15,88
PR;51802;497,0;297,7;-23,27;51,05;11509,3;19596075,0;10940038,0;6288;263,95
PR;8723;305,0;675,2;-23,4;53,61;2016,13;6141268,0;794605,0;574;27,89
PR;4241;558,0;165,0;-23,2;51,83;808,78;6139705,0;1119928,0;500;19,66
PR;2300;420,0;106,9;-24,64;53,13;287,35;5878823,0;141364,0;152;5,4399999999999995
PR;12246;940,0;331,3;-24,45;50,76;1318,36;7838430,0;2011953,0;823;27,31
PR;30713;900,0;756,5;-25,23;50,6;4533,71;11582528,0;2786014,0;1761;68,67
PR;11294;1202,0;936,9;-25,57;51,08;1619,6;7838455,0;729580,0;420;15,84
PR;3110;408,0;194,7;-22,75;52,2;451,1;4532031,0;298962,0;170;7,6499999999999995
PR;4469;469,0;122,6;-23,48;52,7;791,33;4703373,0;305932,0;423;15,760000000000002
PR;14895;800,0;927,1;-25,02;50,58;2255,01;10232841,0;1532696,0;993;28,75
PR;14981;341,0;647,9;-24,0;53,7;2908,41;9798038,0;2671543,0;1289;55,629999999999995
PR;2537;498,0;81,5;-24,43;53,35;380,87;6141220,0;146327,0;185;6,94
PR;59339;820,0;999,5;-25,47;50,65;11037,04;22512319,0;8948284,0;6321;317,75
PR;10730;595,0;570,5;-24,42;52,11;2083,19;7838430,0;1106520,0;672;27,04
PR;4649;349,0;190,4;-22,62;51,97;1094,75;5926147,0;404802,0;329;14,559999999999999
PR;10056;258,0;331,3;-25,14;54,3;1581,31;6141189,0;1250996,0;812;31,699999999999996
PR;6869;402,0;207,3;-23,02;50,41;1107,04;0,0;0,0;515;22,58
PR;6183;428,0;243,8;-23,66;51,99;1415,65;5878748,0;936895,0;679;25,88
PR;11335;670,0;254,0;-25,97;52,82;1931,9;8186273,0;1006281,0;1162;38,86
PR;26371;995,0;314,4;-25,22;49,35;2511,87;14325978,0;957028,0;1557;45,879999999999995
PR;3411;482,0;128,9;-22,73;52,89;591,61;6139705,0;261673,0;253;10,1
PR;13541;748,0;607,8;-25,01;50,86;1704,51;8186273,0;701336,0;541;20,509999999999998
PR;32705;692,0;431,5;-24,25;51,68;7015,2;16372546,0;3884436,0;3823;177,39
PR;7958;410,0;410,9;-23,41;53,37;1062,97;5878823,0;760372,0;541;24,68
PR;3180;340,0;96,7;-23,62;52,22;805,98;5878748,0;365916,0;395;18,48
PR;5166;560,0;139,3;-23,74;50,08;806,27;6141207,0;349453,0;343;14,780000000000001
PR;40232;501,0;602,5;-23,16;49,97;11157,7;18419114,0;7976176,0;5081;282,63
PR;13059;610,0;475,0;-23,11;51,53;2310,84;8186273,0;1496455,0;1237;54,92
PR;34285;850,0;1453,1;-24,25;49,71;6583,26;15259629,0;7881031,0;3787;164,45
PR;21131;807,0;187,6;-23,6;51,64;5526,54;12279410,0;3688747,0;3306;147,67
PR;6226;560,0;335,7;-24,14;52,78;1117,7;5878823,0;715327,0;434;19,12
PR;5065;660,0;188,3;-23,81;50,14;932,73;6139723,0;340480,0;317;12,989999999999998
PR;9095;344,0;165,2;-23,47;52,55;1723,55;4703058,0;1115349,0;958;39,61
PR;12280;652,0;405,4;-24,18;51,69;1973,03;8015548,0;1118249,0;1054;39,54
PR;1416;260,0;128,5;-22,55;52,04;229,85;5878823,0;145813,0;107;5,13
PR;12447;352,0;159,2;-23,25;50,98;2089,65;0,0;0,0;1049;36,47
PR;9017;489,0;247,5;-24,39;53,39;2212,09;5886261,0;1051393,0;1459;47,97
PR;11447;620,0;289,2;-23,5;49,9;1944,51;7838450,0;1472512,0;1400;48,47
PR;3469;520,0;320,8;-23,44;50,25;959,13;5860314,0;379133,0;264;10,16
PR;7726;521,0;349,7;-24,42;52,84;1510,97;4963895,0;1133011,0;752;27,47
PR;6931;382,0;210,9;-23,62;52,47;1207,46;5878823,0;908789,0;636;26,34
PR;4473;520,0;193,3;-23,82;51,67;830,47;5878748,0;418833,0;471;15,350000000000001
PR;47294;908,0;2093,8;-25,77;49,72;9671,73;20465683,0;8148432,0;5221;230,10000000000002
PR;6337;740,0;559,4;-24,89;52,47;743,49;6141207,0;410620,0;255;7,71
PR;32036;840,0;672,1;-25,41;52,42;6600,17;15676910,0;4696145,0;3565;168,04000000000002
PR;4182;486,0;344,9;-23,08;50,75;846,62;6139705,0;343114,0;300;12,05
PR;3831;570,0;158,8;-24,11;51,65;753,54;5878503,0;359935,0;238;8,45
PR;5247;585,0;361,4;-25,26;53,58;838,8;4963881,0;347746,0;315;11,89
PR;22448;495,0;722,5;-22,92;53,14;4326,82;11757496,0;3714248,0;2551;107,12
PR;4658;450,0;240,9;-23,01;51,95;1083,42;5886261,0;573156,0;603;24,75
PR;543003;585,0;1653,3;-23,31;51,16;193519,66;50755258,0;283923995,0;108696;6026,76
PR;7479;752,0;908,6;-24,29;52,28;1071,07;6139656,0;877350,0;489;17,84
PR;5159;640,0;199,2;-24,08;51,74;831,0;5878761,0;328267,0;407;13,8
PR;4832;350,0;121,1;-22,76;51,66;937,18;6139705,0;512373,0;435;18,299999999999997
PR;13522;901,0;723,1;-25,88;50,82;2603,16;7838430,0;1440427,0;987;45,18
PR;14017;762,0;788,1;-24,32;52,53;2613,83;9798038,0;2548950,0;1956;75,47
PR;21419;580,0;294,0;-23,35;52,1;3927,16;11757645,0;2222307,0;2544;103,58000000000001
PR;34150;741,0;335,8;-23,55;51,67;7418,94;15676661,0;5999991,0;4637;195,48000000000002
PR;24516;925,0;379,2;-25,78;49,33;3988,9;12279447,0;4019739,0;1993;64,36
PR;3003;650,0;216,4;-26,14;53,31;443,65;6141220,0;173616,0;83;3,2199999999999998
PR;17367;921,0;1055,5;-25,94;52,18;3431,02;11757645,0;1684911,0;1245;50,99
PR;13635;880,0;571,1;-24,52;51,67;2101,18;7848429,0;1290301,0;951;42,3
PR;50299;410,0;748,0;-24,56;54,06;13834,52;19595827,0;11819231,0;8243;358,68
PR;6007;373,0;486,2;-23,62;53,21;815,61;5878748,0;489125,0;349;13,020000000000001
PR;34096;670,0;475,6;-23,49;51,79;8647,2;15642866,0;8539094,0;5073;194,25
PR;9083;758,0;384,4;-23,74;51,31;1733,23;6120656,0;1856362,0;788;29,050000000000004
PR;7117;380,0;232,4;-22,74;53,04;1170,48;6139728,0;533783,0;317;12,42
PR;10534;453,0;433,2;-24,0;53,15;1454,16;7838941,0;797401,0;599;23,86
PR;391698;596,0;487,7;-23,43;51,94;132255,95;53007604,0;190252012,0;87034;4481,610000000001
PR;6558;879,0;230,7;-26,35;52,56;1479,34;6141189,0;791616,0;725;26,17
PR;5802;402,0;283,8;-24,42;53,83;1705,14;6139630,0;1143913,0;998;35,06
PR;14434;660,0;387,7;-26,15;53,03;2658,79;10235314,0;2144887,0;1244;49,95
PR;4917;836,0;511,1;-25,11;52,25;604,42;5744576,0;258025,0;179;6,55
PR;4750;650,0;208,5;-23,71;51,64;821,41;6139705,0;319427,0;422;14,98
PR;17186;555,0;639,7;-25,24;54,0;3321,55;10232841,0;2503251,0;1860;74,68
PR;32148;15,0;117,7;-25,82;48,54;6877,17;14326021,0;25686291,0;4539;204,26
PR;3716;700,0;394,5;-24,71;52,15;460,33;5878748,0;205453,0;157;5,7
PR;9534;1020,0;108,3;-23,9;51,23;1168,55;6139705,0;2174490,0;477;18,009999999999998
PR;44523;412,0;328,7;-25,3;54,09;10355,99;17636244,0;18478944,0;6785;329,85
PR;5357;408,0;200,9;-24,45;54,16;1333,71;6139705,0;642534,0;571;18,630000000000003
PR;2345;352,0;221,7;-23,26;52,78;372,08;5878823,0;226056,0;112;4,76
PR;1890;570,0;90,3;-22,97;51,48;422,7;5886242,0;189631,0;259;7,880000000000001
PR;10830;328,0;324,4;-25,09;54,25;2515,08;8186298,0;1458074,0;1354;50,86
PR;12754;450,0;353,8;-24,06;53,01;2334,38;7838331,0;1279005,0;845;34,51
PR;16381;10,0;684,6;-25,48;48,83;3446,94;10142911,0;4914970,0;2101;79,78
PR;3883;568,0;137,0;-23,15;51,77;758,66;5878822,0;346387,0;309;12,89
PR;4059;489,0;185,7;-22,91;51,79;578,22;5878823,0;319587,0;418;13,959999999999999
PR;1509;396,0;131,3;-23,18;52,6;250,74;5884758,0;123528,0;131;5,86
PR;3556;641,0;129,5;-23,33;50,72;571,03;5886167,0;479138,0;219;8,63
PR;11659;526,0;474,0;-24,53;53,26;3514,23;7838330,0;1434208,0;1402;57,64
PR;6833;555,0;555,5;-24,67;52,57;1551,22;6133450,0;258770,0;452;16,21
PR;27783;550,0;401,6;-23,18;52,2;6441,87;13717296,0;4827162,0;2632;116,78999999999999
PR;5211;538,0;208,5;-25,91;53,26;983,31;5878748,0;494408,0;273;10,23
PR;8361;673,0;283,4;-23,43;50,56;1911,06;5886188,0;854765,0;850;30,7
PR;11988;700,0;1145,5;-25,31;52,54;1784,6;7800000,0;1659690,0;474;17,05
PR;13461;400,0;269,4;-22,77;52,99;3405,11;6276996,0;1758083,0;1276;63,82
PR;5758;438,0;136,3;-23,47;53,09;1005,33;5878823,0;545523,0;455;17,83
PR;4135;736,0;71,8;-23,59;50,59;619,41;6139683,0;250168,0;301;10,71
PR;8044;379,0;204,7;-24,47;53,95;1722,06;6139705,0;1383385,0;1123;38,9
PR;10710;438,0;352,6;-25,63;53,35;1973,24;7848347,0;984646,0;660;28,93
PR;6943;650,0;545,7;-24,44;51,95;1181,98;6139723,0;537785,0;353;13,12
PR;2906;620,0;161,4;-23,76;51,51;353,25;5878823,0;223688,0;191;7,5
PR;23530;758,0;2429,6;-24,21;50,95;2883,88;11769519,0;8798740,0;1243;45,12
PR;3485;525,0;176,5;-23,41;52,2;709,2;5878748,0;318470,0;342;13,59
PR;5952;991,0;293,0;-24,77;53,9;828,78;5878503,0;619843,0;552;18,41
PR;38846;470,0;170,8;-23,46;52,05;5524,07;15676910,0;3650864,0;3275;112,71000000000001
PR;46996;1035,0;1567,4;-26,48;51,99;8297,85;18466984,0;6051247,0;4013;179,10000000000002
PR;33613;865,0;1457,3;-25,43;50,01;8348,73;16356718,0;7185752,0;3892;166,7
PR;14626;840,0;817,6;-24,89;52,2;2430,63;9798038,0;1066534,0;1085;37,230000000000004
PR;30598;333,0;651,2;-24,28;53,84;9152,61;14325978,0;7916384,0;5488;271,96000000000004
PR;12839;372,0;204,6;-23,28;52,6;2432,72;7838331,0;1276743,0;1559;71,41
PR;10968;380,0;348,6;-22,93;52,15;1983,02;6615589,0;1164597,0;702;32,72
PR;149467;3,0;826,7;-25,52;48,51;38332,57;36838229,0;78352017,0;23226;1064,71
PR;3016;390,0;175,9;-22,63;52,1;342,35;5878823,0;142157,0;153;5,699999999999999
PR;86218;470,0;1202,3;-23,07;52,47;23366,79;27434506,0;18036595,0;11645;598,71
PR;5239;288,0;135,3;-24,63;54,22;1152,08;5878748,0;650686,0;629;22,909999999999997
PR;78136;761,0;539,1;-26,23;52,67;22542,96;26605387,0;24141697,0;14769;752,69
PR;5737;748,0;420,3;-26,21;50,94;885,57;5884758,0;271859,0;311;13,42
PR;7256;778,0;369,2;-26,04;50,84;1146,01;6139695,0;395317,0;403;15,78
PR;14116;523,0;468,6;-23,91;52,34;2646,81;10232841,0;1667465,0;1500;64,44
PR;5960;402,0;407,6;-23,9;53,41;860,05;6139723,0;638334,0;380;15,61
PR;10852;440,0;240,6;-23,8;53,68;2120,97;7846344,0;1732707,0;840;41,17
PR;6783;401,0;206,0;-25,82;53,74;1185,58;5878841,0;412828,0;526;19,5
PR;12086;818,0;254,9;-26,1;49,43;2193,51;7838331,0;1584379,0;883;33,45
PR;125808;893,0;60,7;-25,44;49,19;29699,59;34791660,0;51251080,0;23202;1050,4099999999999
PR;6417;601,0;220,6;-23,79;50,06;1162,19;5938920,0;536582,0;485;18,560000000000002
PR;2732;480,0;97,5;-26,03;53,48;335,08;5886261,0;95385,0;105;4,3
PR;31800;1041,0;2001,6;-25,7;51,66;4353,43;14325978,0;2585004,0;1818;76,25
PR;24786;1036,0;1403,1;-24,53;49,95;4445,42;12279410,0;4008957,0;2556;101,45
PR;102798;905,0;227,0;-25,44;49,06;14600,21;30738329,0;24508505,0;9863;415,95000000000005
PR;32626;952,0;1663,8;-24,76;51,76;6517,33;16372596,0;4764236,0;2880;123,02
PR;3039;660,0;123,2;-23,23;51,59;448,61;4963956,0;1109321,0;265;8,7
PR;4264;465,0;356,2;-23,01;52,91;669,91;5878503,0;452819,0;425;15,639999999999999
PR;13944;400,0;345,7;-25,72;53,77;2528,79;9799407,0;968820,0;963;37,239999999999995
PR;334535;969,0;2067,6;-25,1;50,16;85863,44;50806502,0;111493333,0;56943;2884,4
PR;23816;10,0;199,9;-25,67;48,51;3838,36;12279410,0;16381250,0;3591;140,68
PR;14086;420,0;291,7;-22,76;51,38;4397,54;9807930,0;1964532,0;1975;87,71000000000001
PR;4755;793,0;186,6;-25,54;49,89;854,03;5878823,0;839459,0;429;16,23
PR;3601;830,0;361,0;-25,55;52,41;658,76;5188247,0;261015,0;157;5,14
PR;2606;252,0;217,7;-22,77;53,27;439,32;5884758,0;612161,0;243;9,719999999999999
PR;4141;750,0;212,4;-26,16;51,23;684,23;6139705,0;246823,0;180;6,99
PR;3641;651,0;153,4;-23,04;51,44;600,26;4703085,0;316235,0;246;10,11
PR;5600;541,0;225,8;-26,02;53,74;1682,05;4703074,0;729984,0;687;24,37
PR;5101;570,0;155,7;-23,28;52,15;825,14;4703058,0;350275,0;326;12,19
PR;11222;330,0;414,4;-22,85;51,03;2144,86;7838331,0;1454374,0;1249;62,370000000000005
PR;51281;840,0;2308,5;-25,21;50,98;6462,05;20465683,0;6357336,0;3100;135,34
PR;4855;472,0;321,9;-24,28;53,08;754,87;6139705,0;332789,0;321;12,53
PR;7377;785,0;112,7;-23,57;49,91;1461,47;5886257,0;749736,0;759;29,57
PR;21738;936,0;181,1;-25,37;49,08;4751,98;12279439,0;9276160,0;3414;162,42000000000002
PR;3981;427,0;114,4;-24,58;53,98;1073,58;5878748,0;616462,0;592;23,65
PR;32693;562,0;821,5;-25,45;52,91;5653,76;15585352,0;2546098,0;2312;100,56
PR;12210;338,0;914,8;-23,08;53,48;1837,44;8186273,0;839741,0;552;25,1
PR;5030;422,0;326,2;-23,85;52,13;892,28;4703058,0;355469,0;431;16,98
PR;18257;845,0;447,0;-25,87;49,5;2491,47;11757496,0;1670513,0;1074;37,32
PR;4359;580,0;237,2;-25,12;54,03;400,67;6139705,0;253004,0;174;5,74
PR;4004;416,0;167,6;-23,07;50,91;746,39;6139705,0;283417,0;328;12,379999999999999
PR;2850;528,0;241,4;-24,31;52,95;414,19;6139725,0;228631,0;229;8,66
PR;16978;520,0;353,4;-25,77;53,53;3825,62;9798038,0;2164020,0;2264;92,11
PR;14812;815,0;481,8;-25,62;50,69;1829,92;9798038,0;1054182,0;1031;37,06
PR;6986;688,0;425,1;-26,16;52,97;1167,67;5878748,0;636835,0;762;27,290000000000003
PR;26397;938,0;1635,0;-24,65;50,85;3448,7;13717079,0;2112495,0;1686;57,89999999999999
PR;7757;1020,0;834,2;-25,84;52,03;1331,11;5878823,0;837576,0;452;16,6
PR;10952;690,0;629,2;-23,19;49,76;2163,03;7838331,0;2249467,0;1124;55,21
PR;13692;620,0;374,7;-23,41;50,36;2758,14;0,0;0,0;951;38,29
PR;14913;925,0;629,7;-25,73;50,8;1911,78;9797913,0;1180889,0;761;30,74
PR;3372;680,0;177,8;-23,76;51,41;524,56;5878841,0;185421,0;185;8,82
PR;13532;700,0;746,1;-25,49;52,53;1613,35;10232872,0;661656,0;528;18,58
PR;4072;650,0;382,3;-24,32;51,31;449,12;5878841,0;533977,0;257;9,18
PR;32092;1053,0;812,3;-25,19;49,31;5192,15;16372546,0;5063742,0;2674;104,11
PR;33157;780,0;603,2;-26,11;49,8;7588,84;16372546,0;6072083,0;4141;205,97
PR;62590;730,0;460,2;-23,31;51,37;16005,61;22512319,0;14908787,0;8544;379,90999999999997
PR;11212;762,0;742,1;-24,6;52,28;1905,85;7838430,0;754611,0;849;30,9
PR;9441;400,0;556,1;-23,41;52,76;1819,34;5878823,0;1226718,0;824;35,39
PR;5437;750,0;371,3;-24,28;51,27;829,24;5878513,0;302701,0;342;12,61
PR;6524;730,0;190,3;-23,32;51,55;1159,68;6008910,0;878685,0;599;22,240000000000002
PR;4213;620,0;189,3;-26,17;53,36;664,81;5886261,0;275811,0;244;10,76
PR;5223;502,0;200,5;-23,6;49,63;837,23;5879478,0;259193,0;285;11,71
PR;14450;538,0;312,7;-25,78;53,31;2232,61;10232866,0;1380425,0;1158;39,5
PR;3726;500,0;78,0;-23,27;50,42;771,15;0,0;0,0;238;12,41
PR;3625;660,0;110,2;-23,52;50,78;576,86;4624944,0;193000,0;254;12,29
PR;8194;382,0;442,0;-22,95;53,3;1603,97;6139705,0;772918,0;716;24,79
PR;11297;538,0;276,2;-23,04;51,81;2122,11;7838331,0;1843208,0;1084;47,67
PR;25159;258,0;758,2;-24,86;54,33;5235,16;11757683,0;3104819,0;2510;108,39
PR;1784;360,0;138,5;-22,64;51,9;375,21;0,0;0,0;141;6,83
PR;8915;424,0;349,5;-23,0;53,2;1858,85;5886242,0;950596,0;724;30,64
PR;14039;518,0;321,2;-25,82;53,48;2382,13;8188276,0;1341857,0;744;30,97
PR;3986;441,0;116,9;-25,41;53,57;778,38;5886261,0;217289,0;239;9,0
PR;11159;1049,0;847,1;-24,94;51,86;1304,61;8188276,0;621073,0;516;18,560000000000002
PR;12496;455,0;427,2;-23,15;50,52;2711,43;0,0;0,0;1329;54,79
PR;3815;382,0;260,0;-23,11;53,11;400,47;5878841,0;216899,0;143;5,17
PR;5291;545,0;251,3;-23,76;49,63;922,34;5878748,0;442453,0;288;11,1
PR;10528;749,0;326,2;-25,05;53,63;1820,4;8191054,0;1441143,0;1024;33,79
PR;22353;218,0;259,4;-25,36;54,49;4824,24;12279410,0;3657637,0;2921;117,99
PR;45031;505,0;721,5;-23,3;50,08;9517,43;17636468,0;7722493,0;5188;227,93
PR;2765;440,0;219,1;-22,73;52,34;441,05;6139735,0;217962,0;156;5,86
PR;2359;655,0;165,9;-23,49;50,65;428,86;6139705,0;302187,0;209;8,4
PR;19855;548,0;325,7;-26,07;53,73;2981,21;12279447,0;1469770,0;1561;61,27
PR;5468;370,0;306,9;-22,7;51,79;1099,14;5878822,0;1180389,0;669;28,22
PR;6713;380,0;225,1;-23,32;52,48;1166,43;5878823,0;635524,0;512;21,64
PR;11570;976,0;823,8;-23,73;50,74;1656,6;7661113,0;604416,0;690;25,37
PR;10743;750,0;388,1;-25,83;52,73;2687,97;8186273,0;1216765,0;1278;50,66
PR;6044;410,0;304,4;-22,85;52,34;986,39;0,0;0,0;458;16,21
PR;11342;495,0;353,3;-23,98;51,82;2190,5;7838331,0;1143418,0;971;41,51
PR;14583;840,0;720,4;-25,68;50,3;1602,77;10235346,0;842791,0;640;26,43
PR;9307;541,0;379,5;-25,71;52,92;1982,75;5878823,0;927753,0;813;31,64
PR;5673;430,0;315,1;-23,43;52,29;1526,23;0,0;0,0;813;37,34
PR;6051;274,0;404,7;-23,76;53,88;1028,41;6139630,0;840911,0;414;16,97
PR;6567;525,0;399,7;-23,92;49,65;1014,94;6140540,0;514071,0;413;15,09
PR;3864;530,0;182,4;-24,84;54,06;621,35;5878823,0;223255,0;299;10,43
PR;292934;906,0;946,4;-25,53;49,21;62714,26;53007604,0;127725712,0;51789;2251,6800000000003
PR;2175;399,0;95,4;-23,4;52,64;354,07;5886261,0;159487,0;190;6,49
PR;44179;835,0;1342,6;-25,87;50,38;9104,56;18419114,0;11367416,0;4832;263,18
PR;27061;312,0;851,3;-25,35;54,24;7461,17;13734619,0;4107347,0;3247;133,35
PR;6440;555,0;308,3;-24,94;53,86;1035,92;5878748,0;504405,0;417;14,04
PR;10733;440,0;322,7;-23,87;51,86;2093,89;5885942,0;1124522,0;901;40,99
PR;2490;285,0;250,7;-22,82;53,22;477,71;5878748,0;256609,0;174;6,76
PR;8935;664,0;228,0;-23,47;50,76;1473,98;5884758,0;719360,0;706;32,86
PR;5626;465,0;218,6;-23,54;52,59;941,72;6139705,0;578339,0;447;19,27
PR;6910;759,0;677,6;-23,91;50,58;854,82;5878745,0;414849,0;461;16,880000000000003
PR;89388;592,0;103,3;-23,44;51,87;13190,38;23165055,0;12125678,0;7847;258,96000000000004
PR;5333;650,0;152,1;-25,69;52,62;1453,7;6141189,0;1018557,0;472;20,490000000000002
PR;19229;623,0;1437,4;-24,11;49,46;4773,66;12279410,0;2568379,0;1189;47,739999999999995
PR;4659;320,0;483,7;-25,38;54,05;1291,11;6139723,0;596985,0;643;23,01
PR;5771;401,0;444,5;-23,04;50,84;1586,48;6139705,0;1478539,0;565;28,27
PR;16315;361,0;505,5;-23,06;51,04;4874,76;9798038,0;3913279,0;2267;101,99000000000001
PR;19881;675,0;278,0;-23,69;49,83;3272,45;9927978,0;1644095,0;1600;64,21
PR;3329;470,0;170,8;-25,7;52,72;795,66;5886242,0;399725,0;245;9,14
PR;13518;753,0;472,2;-23,72;51,1;1544,28;8186291,0;990755,0;785;30,39
PR;4954;340,0;193,3;-23,2;52,47;811,84;5878748,0;423245,0;393;15,799999999999999
PR;15572;515,0;591,4;-23,73;52,87;2584,66;9798038,0;1857500,0;1174;50,61
PR;5878;370,0;434,4;-23,32;53,07;1054,99;5886261,0;667768,0;405;15,28
PR;11321;902,0;902,8;-25,37;50,46;1493,18;7838455,0;962181,0;534;22,43
PR;75054;700,0;1382,9;-24,32;50,62;16671,67;24558819,0;16595035,0;11316;522,52
PR;16674;575,0;320,9;-23,77;52,44;2835,05;10232841,0;2471800,0;1412;58,56
PR;16197;442,0;700,6;-22,71;52,62;2973,22;10232841,0;2401369,0;1403;60,67
PR;17461;410,0;800,8;-24,16;54,1;3272,33;10232841,0;2652700,0;2092;80,71000000000001
PR;20283;748,0;2951,6;-24,51;50,41;2789,43;12282415,0;6935257,0;1929;79,43
PR;15776;875,0;672,2;-25,93;49,2;2037,88;10385910,0;2235772,0;979;35,28
PR;130295;560,0;1197,0;-24,71;53,74;29983,59;33313328,0;41836343,0;22522;1060,92
PR;8696;541,0;591,4;-23,78;49,95;1798,46;4703067,0;655158,0;491;26,11
PR;12212;562,0;504,2;-25,42;53,18;2127,4;7848323,0;853213,0;744;29,439999999999998
PR;7347;906,0;668,5;-24,97;49,09;604,94;5878748,0;488397,0;362;11,129999999999999
PR;8873;502,0;698,9;-23,87;52,88;1383,02;5886261,0;776383,0;609;19,43
PR;8252;540,0;310,9;-24,59;53,51;2117,51;5878841,0;1076052,0;866;34,31
PR;13860;1040,0;916,5;-25,04;51,53;1788,18;9600626,0;1017413,0;824;32,18
PR;21916;508,0;652,6;-24,55;52,99;4181,96;11757496,0;3534582,0;2953;126,6
PR;107319;442,0;1232,8;-23,77;53,33;28026,04;29393740,0;33322010,0;15378;800,87
PR;55874;830,0;720,2;-26,23;51,09;13659,36;21555409,0;9920284,0;6257;330,3
PR;2581;540,0;94,8;-23,09;52,16;415,44;6140576,0;182099,0;134;5,57
PR;11711;435,0;237,8;-23,2;50,8;2585,29;0,0;0,0;1148;50,12
PR;19843;841,0;397,9;-23,87;49,8;4357,41;11767846,0;2210549,0;1852;78,50999999999999
PR;10934;990,0;759,4;-24,25;50,24;1355,54;5886242,0;1064389,0;548;18,72
PR;9038;560,0;327,1;-25,06;53,88;1864,62;5884061,0;749722,0;763;30,119999999999997
PR;7853;505,0;311,8;-25,88;52,91;1866,12;6142271,0;563162,0;625;24,259999999999998
PR;3116;405,0;967,8;-23,51;53,73;528,76;5878841,0;522792,0;0;0,0
PR;5822;795,0;781,5;-24,57;49,42;475,78;0,0;0,0;215;5,26
PR;4080;713,0;243,2;-25,38;52,2;718,47;4703059,0;1162622,0;256;9,190000000000001
PR;6801;720,0;308,3;-26,28;52,78;1391,63;5886261,0;767161,0;694;33,17
PR;6047;418,0;359,7;-23,74;53,49;1146,38;5884758,0;662561,0;342;14,370000000000001
PR;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0
PR;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0
PR;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0
PR;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0
RJ;184940;6,0;825,1;-23,01;44,32;32418,53;42133309,0;132669713,0;26222;1451,42
RJ;10882;71,0;94,6;-21,62;42,1;1943,48;6548136,0;1063972,0;1028;44,61
RJ;120948;15,0;638,0;-22,87;42,34;21294,28;0,0;0,0;15965;845,33
RJ;11879;444,0;110,9;-22,23;43,11;2440,14;6548136,0;4063030,0;1152;48,31
RJ;30439;3,0;70,3;-22,75;41,88;6949,5;11459238,0;30924415,0;4564;198,35
RJ;28866;8,0;160,3;-22,97;42,03;7153,82;0,0;0,0;4117;214,19
RJ;96568;363,0;579,0;-22,47;43,83;23968,69;24555509,0;19950095,0;12780;619,04
RJ;179697;381,0;547,2;-22,54;44,17;48241,8;42133309,0;38378168,0;26188;1192,9099999999999
RJ;479386;18,0;77,8;-22,76;43,4;78206,67;42133309,0;46731808,0;38864;1619,9
RJ;26126;560,0;384,6;-22,15;42,42;5413,86;11459238,0;5274948,0;2534;113,99000000000001
RJ;35896;88,0;598,8;-21,13;41,68;8036,68;13111668,0;4086139,0;4870;258,5
RJ;204486;4,0;410,4;-22,88;42,02;38914,42;42133309,0;73585453,0;29380;1672,5
RJ;55967;57,0;953,8;-22,46;42,65;10486,15;18007374,0;13232518,0;5746;270,24
RJ;14849;35,0;561,7;-21,58;41,91;2888,41;8185170,0;668730,0;1438;69,25999999999999
RJ;14713;15,0;308,1;-22,19;41,66;1767,82;0,0;0,0;1565;74,42
RJ;8245;315,0;106,9;-22,03;43,21;1527,63;4874105,0;2685324,0;756;29,28
RJ;480648;13,0;4026,7;-21,75;41,32;99447,89;42133309,0;156163009,0;69104;4469,39
RJ;19792;391,0;749,3;-21,98;42,37;4980,84;9822204,0;4258287,0;2048;105,75
RJ;12578;22,0;524,6;-21,49;41,62;2071,46;6548136,0;1368173,0;1044;46,81999999999999
RJ;18074;347,0;322,4;-21,93;42,61;4077,32;9822204,0;1588800,0;1934;79,55000000000001
